PMID	QuerySet
15756683	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
15109982	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
25936991	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
10444344	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
29194611	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
30518946	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
6170925	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
17346673	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
19597528	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
7980612	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
14699442	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
20655294	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
20668453	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
18516096	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
16024610	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
10889138	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
19520015	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
18193089	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
16220783	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
22948216	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
9407495	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
11754638	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
11453667	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
8741007	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
276640	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
11087260	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
10887337	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
15974530	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
1150286	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
25842853	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
21402702	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
10639140	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
17651610	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
12444545	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
18636244	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
31165745	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
12115884	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
16952405	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
12480812	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
27901001	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
21997900	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
19443277	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
12517926	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
12198653	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
11807808	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
22847439	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
29855543	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
24130728	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
30268890	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
8894140	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
12661767	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
22020089	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
22989521	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
23899616	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
11710921	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
16959273	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
24685678	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
11724747	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
1951630	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
25144187	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
7735686	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
26795953	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
21732354	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
12460740	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
11278727	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
22688014	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
31292059	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
2981602	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
21566292	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
17372681	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
16332237	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
24706573	('cells cultured', 'fibroblasts/cytology', 'imidazoles/pharmacology')
